account_id,deal_size_log,days_in_stage,num_meetings,email_open_rate,champion_identified,competitor_present,product_fit_score,account_tenure_yrs,prev_purchases,exec_sponsor,nps_score,days_since_contact,meetings_per_day,engagement_score,stage_weight,industry_score,contact_lapsed,high_value_deal,champion_and_sponsor,converted,propensity_score,run_id,shap_deal_size_log,shap_days_in_stage,shap_meetings,shap_email_open_rate,shap_champion_identified,shap_competitor_present,shap_product_fit_score,shap_account_tenure_yrs,shap_previous_purchases,shap_exec_sponsor,shap_nps_score,shap_days_since_contact,shap_meetings_per_day,shap_engagement_score,shap_stage_weight,shap_industry_score,shap_contact_lapsed,shap_high_value_deal,shap_champion_and_sponsor
ACC-04208,13.006730278975763,20,4,0.418,1,1,0.691,0.8,2,0,5,12,0.19047619047619047,0.4354,4,0.6,0,0,0,1,0.8333145380020142,4b7616b2,0.20640984177589417,-0.044522468000650406,-0.005275200121104717,-0.16113217175006866,0.6042945384979248,-0.5432853698730469,0.20931020379066467,-0.38006842136383057,0.08395133167505264,-0.22897711396217346,-0.026953713968396187,0.24471436440944672,0.20764538645744324,0.11688067764043808,1.1668230295181274,-0.07862269133329391,0.008554833009839058,-0.0011521297274157405,-0.06466526538133621
ACC-01024,10.154285180632154,59,2,0.401,1,1,0.608,0.0,1,1,5,13,0.03333333333333333,0.3503,2,0.5,0,0,1,0,0.6250528693199158,4b7616b2,-0.12526924908161163,-0.11975375562906265,-0.022240158170461655,-0.1157182976603508,0.5195032954216003,-0.48146384954452515,0.07509756833314896,-0.3248327672481537,-0.19759011268615723,0.737791895866394,-0.004648963455110788,0.11947116255760193,-0.1331532746553421,0.013772908598184586,-0.28042978048324585,-0.11691059172153473,0.035661205649375916,-0.0020470418967306614,0.6384386420249939
ACC-00203,9.814710982145282,23,1,0.516,1,1,0.831,4.0,2,0,5,14,0.041666666666666664,0.3448,2,0.75,0,0,0,1,0.719960629940033,4b7616b2,-0.1802809238433838,0.05288746580481529,0.08418308198451996,0.032206784933805466,0.44948214292526245,-0.3901697099208832,0.1566113382577896,0.49879190325737,0.22765882313251495,-0.34074971079826355,0.010817719623446465,0.06130848079919815,0.09499219059944153,0.1003408133983612,-0.2438441962003708,0.14118891954421997,0.0060082958079874516,-0.0017925272695720196,-0.11074717342853546
ACC-02086,13.200251766198448,57,6,0.31,1,0,0.44,1.4,0,0,5,14,0.10344827586206896,0.483,1,0.55,0,1,0,0,0.4086398482322693,4b7616b2,0.5371137261390686,-0.049954887479543686,-0.018062392249703407,0.10714825242757797,0.4899695813655853,0.38404783606529236,-0.6649432182312012,-0.1985207498073578,-0.33798694610595703,-0.2927038073539734,-0.04216025397181511,0.0419757105410099,-0.1984047293663025,0.09274941682815552,-0.31620877981185913,-0.1687536984682083,-0.0009533411357551813,0.0452691912651062,-0.0745837539434433
ACC-02736,9.561067663645012,17,6,0.341,0,0,0.873,1.5,4,0,5,14,0.3333333333333333,0.49229999999999996,2,0.8,0,0,0,1,0.6964625120162964,4b7616b2,-0.5095152854919434,0.2484721541404724,0.029472045600414276,0.09372977912425995,-0.4616473615169525,0.4375075101852417,0.5264011025428772,-0.39149442315101624,0.48090267181396484,-0.21026934683322906,-0.0016898049507290125,0.23892752826213837,0.05350019037723541,0.023049859330058098,-0.1863783299922943,0.2313886135816574,0.017095055431127548,-0.0008701757760718465,-0.08344531059265137
ACC-03447,11.625369830810577,68,2,0.324,1,1,0.77,1.8,1,1,5,14,0.028985507246376812,0.3272,2,0.8,0,0,1,1,0.8580741286277771,4b7616b2,0.09410945326089859,-0.02298831008374691,-0.04474411532282829,0.14670532941818237,0.5117233395576477,-0.4637710154056549,0.26326557993888855,-0.32737720012664795,-0.22202564775943756,0.7287294268608093,-0.03266202285885811,0.07973618060350418,-0.03139863535761833,0.031074833124876022,-0.2299187034368515,0.33569103479385376,0.04137914627790451,-0.0015029968926683068,0.6479871869087219
ACC-01677,12.420381283681547,27,9,0.424,1,0,0.39,3.7,2,1,5,15,0.32142857142857145,0.6372,2,0.75,0,0,1,1,0.9445481896400452,4b7616b2,0.28940537571907043,0.006595580838620663,-0.08506157249212265,-0.031410593539476395,0.35394424200057983,0.277021199464798,-0.30367541313171387,0.4484613239765167,0.13256384432315826,0.6120365858078003,-0.12083761394023895,0.026339227333664894,-0.032207705080509186,0.2809090316295624,-0.10264156013727188,0.2549574673175812,0.020746462047100067,-0.003416848834604025,0.5160931944847107
ACC-03318,11.87340018062404,42,4,0.314,1,1,0.606,9.8,1,0,5,15,0.09302325581395349,0.4042,2,0.75,0,0,0,0,0.5131736397743225,4b7616b2,-0.027357930317521095,-0.13111980259418488,-0.03139283135533333,0.14534705877304077,0.4536931812763214,-0.5035682916641235,0.04093685373663902,0.8657272458076477,-0.21282309293746948,-0.31447890400886536,-0.08687563240528107,-0.10218178480863571,-0.18026934564113617,-0.04240216687321663,-0.22705774009227753,0.21566127240657806,0.010151760652661324,-0.0017617493867874146,-0.11289353668689728
ACC-04585,13.124762497213553,62,3,0.364,1,0,0.428,1.8,2,0,5,15,0.047619047619047616,0.3792,4,0.6,0,1,0,1,0.8337608575820923,4b7616b2,0.49200883507728577,-0.027339141815900803,-0.010002844966948032,0.058082323521375656,0.5347409844398499,0.26944994926452637,-0.614755392074585,-0.2274928092956543,0.12686419486999512,-0.29433372616767883,-0.011141308583319187,-0.049916062504053116,0.008275223895907402,0.08001916855573654,1.142492651939392,-0.1252695918083191,0.006872502155601978,0.03179275989532471,-0.07320073992013931
ACC-03081,12.112316757188815,11,4,0.171,0,0,0.633,0.5,1,1,5,17,0.3333333333333333,0.3613,1,0.8,0,0,0,0,0.7408912777900696,4b7616b2,0.017664259299635887,0.26129409670829773,-0.04836152121424675,0.20220999419689178,-0.3806966543197632,0.4772110879421234,-0.05449070408940315,-0.4828290045261383,-0.07565262168645859,0.8635684251785278,-0.05985027924180031,-0.037832483649253845,0.005130806006491184,0.17362171411514282,-0.29469218850135803,0.2593469023704529,0.031039832159876823,-0.0015400050906464458,-0.0999087244272232
ACC-03501,11.028433383156079,22,8,0.162,1,1,0.893,6.5,1,1,5,17,0.34782608695652173,0.5186,1,0.65,0,0,1,1,0.8561161756515503,4b7616b2,-0.08587223291397095,0.0010726747568696737,0.12823550403118134,0.12595778703689575,0.33801791071891785,-0.40004870295524597,0.5945499539375305,0.503833532333374,-0.11452042311429977,0.5972850322723389,-0.11693115532398224,-0.007286394946277142,-0.25894179940223694,0.02669539675116539,-0.2492017298936844,-0.15791013836860657,0.013482972048223019,-0.0030972592066973448,0.5527071356773376
ACC-00276,10.39821428171237,37,4,0.459,1,1,0.528,1.3,1,1,5,18,0.10526315789473684,0.4477,2,0.55,0,0,1,1,0.5303745269775391,4b7616b2,-0.1343267261981964,-0.003084116382524371,-0.022421279922127724,-0.02783830463886261,0.5630941390991211,-0.4716462194919586,-0.28381943702697754,-0.3434610664844513,-0.157340407371521,0.6612797379493713,-0.025010790675878525,-0.11105620861053467,-0.11132550239562988,0.05041458085179329,-0.27229759097099304,-0.17975649237632751,0.01646583154797554,-0.0030957357957959175,0.6815023422241211
ACC-00363,9.787009914477434,17,6,0.506,1,0,0.45,0.7,1,0,5,18,0.3333333333333333,0.5418,0,0.55,0,0,0,1,0.4253314435482025,4b7616b2,-0.4926592707633972,0.1397537887096405,0.01598479598760605,0.06461315602064133,0.6466330885887146,0.4211766719818115,-0.4020165205001831,-0.27889445424079895,-0.003784610889852047,-0.3089318573474884,0.05810648947954178,-0.13907118141651154,0.1759428083896637,0.04358379542827606,-0.3186202049255371,-0.12408456206321716,0.003948824480175972,-0.002370058558881283,-0.09560712426900864
ACC-02921,12.336227719801212,41,2,0.426,1,1,0.392,0.2,2,1,5,18,0.047619047619047616,0.3578,5,0.65,0,0,1,0,0.7209725379943848,4b7616b2,0.07219649106264114,-0.05446573346853256,-0.04334430769085884,-0.010135678574442863,0.5003505945205688,-0.4903571605682373,-0.39416244626045227,-0.31751394271850586,0.1670946180820465,0.8022347092628479,-0.07150569558143616,-0.08220077306032181,0.17775100469589233,0.05673186108469963,-0.11204668879508972,-0.29496631026268005,0.017221719026565552,-0.0034129915293306112,0.7344489097595215
ACC-03753,11.62893804540639,48,5,0.454,1,0,0.305,0.5,1,0,5,18,0.10204081632653061,0.48619999999999997,1,0.65,0,0,0,0,0.2908051609992981,4b7616b2,0.02158677950501442,0.0026627429760992527,-0.02728021703660488,0.07115527987480164,0.6464118361473083,0.3150099217891693,-0.6911656260490417,-0.276585191488266,-0.10258307307958603,-0.2737097144126892,-0.06175268441438675,-0.15271088480949402,-0.1749340146780014,0.025300024077296257,-0.25661879777908325,-0.18547894060611725,0.009514969773590565,-0.003353533335030079,-0.07231807708740234
ACC-04477,10.419330568113901,71,4,0.095,0,0,0.842,1.7,1,0,5,18,0.05555555555555555,0.3385,5,0.55,0,0,0,0,0.4545074701309204,4b7616b2,-0.08866283297538757,0.008427929133176804,-0.03233955055475235,0.10164868086576462,-0.4039704203605652,0.29466214776039124,0.2152097225189209,-0.2621663212776184,-0.12899507582187653,-0.4226951003074646,0.002703508362174034,-0.17284342646598816,0.25988784432411194,0.10236600786447525,0.05496126785874367,0.047213245183229446,0.0365111380815506,-0.0020674276165664196,-0.08769821375608444
ACC-00859,10.428245666832275,17,8,0.448,1,1,0.518,0.3,4,1,5,19,0.4444444444444444,0.6044,4,0.6,0,0,1,1,0.5463981628417969,4b7616b2,-0.07551055401563644,0.05086122825741768,-0.0014460133388638496,-0.06727147102355957,0.4305558204650879,-0.5917981266975403,-0.31011757254600525,-0.6310834288597107,0.27746596932411194,0.381276398897171,0.05635976046323776,-0.11610238254070282,-0.22769202291965485,-0.23705169558525085,0.7443031072616577,-0.219729945063591,0.00887029804289341,-0.0037111241836100817,0.4225778579711914
ACC-03298,12.25629511679123,30,6,0.164,0,1,0.818,1.5,2,1,5,19,0.1935483870967742,0.43920000000000003,3,0.75,0,0,0,0,0.7506880164146423,4b7616b2,0.3857018053531647,-0.07674495130777359,0.032965876162052155,0.20300275087356567,-0.3812001645565033,-0.5675334930419922,0.21724513173103333,-0.4311864376068115,0.05090952292084694,0.8233973383903503,-0.06130930781364441,-0.05190372094511986,0.12266803532838821,0.06085944548249245,0.43647873401641846,0.09841325134038925,0.046493709087371826,-0.0035843667574226856,-0.09776105731725693
ACC-01332,13.762954361187942,55,1,0.337,1,0,0.357,10.1,3,0,5,20,0.017857142857142856,0.2911,1,0.8,0,1,0,0,0.8232849836349487,4b7616b2,0.2920128107070923,-0.017215237021446228,0.1425921469926834,0.10727023333311081,0.40915653109550476,0.27195608615875244,-0.8623178005218506,0.8077459335327148,0.49453553557395935,-0.32940247654914856,-0.09260016679763794,-0.05834085866808891,0.03599122539162636,0.016502225771546364,-0.2867278754711151,0.3553869426250458,0.0032450868748128414,0.014714034274220467,-0.061112988740205765
ACC-04205,12.259618151783465,33,3,0.207,0,0,0.685,1.5,1,0,5,20,0.08823529411764706,0.33209999999999995,4,0.75,0,0,0,1,0.6289395093917847,4b7616b2,0.11904902756214142,0.015356565825641155,-0.011187228374183178,-0.13526569306850433,-0.4698927402496338,0.29531756043434143,0.08927100151777267,-0.3800336718559265,-0.12405601143836975,-0.3790701925754547,-0.040279608219861984,-0.08748752623796463,0.005922308191657066,0.11232390999794006,1.17564058303833,0.11448954045772552,0.011820661835372448,-0.0028561768122017384,-0.07676465809345245
ACC-04243,9.375939552625749,46,4,0.333,0,0,0.857,4.6,2,1,5,20,0.0851063829787234,0.40990000000000004,4,0.8,0,0,0,1,0.8994036316871643,4b7616b2,-0.7909022569656372,-0.1186174750328064,-0.02024044655263424,0.02501584216952324,-0.2911730110645294,0.2553229033946991,0.2261074334383011,0.5526712536811829,0.20517131686210632,0.5910027623176575,-0.05280651897192001,-0.11108648777008057,0.019647952169179916,0.02584088407456875,1.234799861907959,0.188595250248909,0.025617294013500214,-0.0017174851382151246,-0.06800549477338791
ACC-01210,12.525257018755655,97,4,0.432,0,1,0.433,0.7,1,0,5,21,0.04081632653061224,0.4396,2,0.5,0,0,0,0,0.06735143810510635,4b7616b2,0.17228655517101288,0.0315658375620842,-0.03612181544303894,-0.12216406315565109,-0.47734335064888,-0.5749223232269287,-0.3870258629322052,-0.31921327114105225,-0.14345094561576843,-0.41336220502853394,-0.012766530737280846,-0.14430053532123566,0.013909864239394665,0.004528683610260487,-0.3357239365577698,-0.07937411218881607,0.010679534636437893,-0.0037690079770982265,-0.10690774023532867
ACC-02472,10.445840912706414,13,0,0.105,0,1,0.35,4.6,2,0,5,21,0.0,0.1815,3,0.5,0,0,0,0,0.3118014931678772,4b7616b2,-0.11151556670665741,-0.003165452741086483,0.20428821444511414,0.0768205001950264,-0.4900473356246948,-0.3773331642150879,-0.642425000667572,0.5307210683822632,0.22910171747207642,-0.37970972061157227,-0.05358252301812172,-0.11702142655849457,0.11336805671453476,-0.26700159907341003,0.3337310552597046,-0.03739510104060173,0.008376478217542171,-0.0049069663509726524,-0.09938574582338333
ACC-03677,13.495306671216452,42,4,0.419,0,0,0.628,0.2,1,0,5,21,0.09302325581395349,0.4357,2,0.75,0,1,0,1,0.3113051950931549,4b7616b2,0.3680417239665985,-0.10978773981332779,0.004694738890975714,-0.10226703435182571,-0.5062341094017029,0.40600767731666565,-0.09591951966285706,-0.1981063187122345,-0.07389700412750244,-0.33335813879966736,-0.05858652666211128,-0.14010870456695557,-0.10626691579818726,0.04962227866053581,-0.23427708446979523,0.12333206087350845,0.004499767441302538,0.019802818074822426,-0.10658812522888184
ACC-00153,11.927687224983487,57,2,0.134,0,0,0.65,0.8,0,1,5,22,0.034482758620689655,0.2702,1,0.75,1,0,0,0,0.37256667017936707,4b7616b2,-0.13631723821163177,-0.04794388264417648,-0.06603334099054337,0.07154080271720886,-0.37381207942962646,0.4191477298736572,-0.06091281399130821,-0.2691466212272644,-0.29529908299446106,0.7235180139541626,-0.08913126587867737,-0.13310657441616058,-0.11353835463523865,-0.17523087561130524,-0.32248595356941223,0.1936568319797516,-0.04923424869775772,-0.0016460882034152746,-0.09061859548091888
ACC-02351,13.290249577302026,89,4,0.398,0,0,0.761,1.9,1,0,5,22,0.044444444444444446,0.4294,3,0.6,1,1,0,1,0.4527791142463684,4b7616b2,0.5045125484466553,0.00582574587315321,-0.0076902154833078384,-0.13396894931793213,-0.5543613433837891,0.35306891798973083,0.14102968573570251,-0.3527378737926483,-0.1384214609861374,-0.3344312906265259,0.014682709239423275,-0.17988765239715576,-0.08433216065168381,0.059301480650901794,0.41048651933670044,-0.11132924258708954,-0.029661022126674652,0.023026596754789352,-0.06993298977613449
ACC-03195,12.320744178813118,40,4,0.511,1,0,0.338,1.0,2,1,5,22,0.0975609756097561,0.46330000000000005,3,0.55,1,0,1,1,0.7899004220962524,4b7616b2,0.23412880301475525,-0.043089184910058975,-0.031661778688430786,-0.04356864094734192,0.5165984630584717,0.3004358410835266,-0.9070536494255066,-0.21860232949256897,0.18121884763240814,0.6640678644180298,-0.1235598623752594,-0.041688039898872375,-0.15446874499320984,-0.014535062946379185,0.416141152381897,-0.10227985680103302,-0.014751767739653587,-0.0021386572625488043,0.41375860571861267
ACC-04550,11.235866764155578,115,1,0.449,1,0,0.523,0.4,0,0,5,22,0.008620689655172414,0.3247,3,0.8,1,0,0,0,0.6641466617584229,4b7616b2,0.008767692372202873,0.13970106840133667,0.024319984018802643,0.023328494280576706,0.6035651564598083,0.3962521553039551,-0.14077714085578918,-0.33800411224365234,-0.4392124116420746,-0.3384315073490143,-0.04943466931581497,-0.1464157998561859,0.04584119841456413,0.02761692740023136,0.3809761703014374,0.2788957953453064,-0.010123561136424541,-0.0014965235022827983,-0.07891284674406052
ACC-00304,10.872389709681492,19,3,0.189,0,0,0.42,7.8,2,1,5,23,0.15,0.3267,0,0.6,1,0,0,0,0.6517619490623474,4b7616b2,-0.04305749386548996,0.044520843774080276,-0.06588587164878845,0.0577227920293808,-0.26229128241539,0.2509234845638275,-0.48114013671875,0.802430272102356,0.09944372624158859,0.8519359827041626,-0.09631015360355377,-0.019766829907894135,-0.08503834158182144,0.018820734694600105,-0.3972149193286896,-0.20369835197925568,-0.036721643060445786,-0.003455319907516241,-0.09979725629091263
ACC-00405,11.871305953640322,39,3,0.093,1,0,0.309,0.2,0,0,5,23,0.075,0.2979,0,0.65,1,0,0,0,0.21409936249256134,4b7616b2,-0.11641767621040344,-0.049476414918899536,-0.06111903488636017,0.1476771980524063,0.5023529529571533,0.3398055136203766,-0.7623122930526733,-0.040561091154813766,-0.34123125672340393,-0.31435832381248474,-0.05417093262076378,-0.10669521242380142,-0.059014927595853806,-0.06150038167834282,-0.4033794403076172,-0.1372779756784439,-0.007989903911948204,-0.0033526369370520115,-0.06674060970544815
ACC-04969,12.595750454113006,3,6,0.037,0,0,0.315,0.6,2,1,5,23,1.5,0.4011,2,0.5,1,0,0,0,0.35497045516967773,4b7616b2,0.03760004788637161,0.157080739736557,0.09180372953414917,-0.6228964328765869,-0.32947221398353577,0.3821113705635071,-0.4981192648410797,-0.44579899311065674,0.04354022443294525,1.027793288230896,-0.08373513072729111,-0.08624886721372604,-0.28098100423812866,0.038005925714969635,-0.21385174989700317,0.01299223955720663,-0.04792836308479309,-0.0023739624302834272,-0.07215480506420135
ACC-02077,11.443586104891608,90,5,0.255,0,0,0.527,1.1,5,1,5,24,0.054945054945054944,0.4265,1,0.65,1,0,0,1,0.6912471055984497,4b7616b2,-0.018268000334501266,0.0472283735871315,-0.03655936196446419,0.03603869676589966,-0.49366599321365356,0.38888415694236755,-0.3146549463272095,-0.29267820715904236,1.2510268688201904,0.6762729287147522,-0.07067403942346573,-0.15331120789051056,0.12483268976211548,0.09413275867700577,-0.3557436466217041,-0.23891685903072357,-0.026555020362138748,-0.0024240706115961075,-0.10438080132007599
ACC-01061,11.942764435686394,56,3,0.243,0,0,0.449,0.5,2,0,5,25,0.05263157894736842,0.3429,4,0.8,1,0,0,1,0.5772734880447388,4b7616b2,-0.05360624939203262,0.015202470123767853,0.0009189419215545058,-0.10250581055879593,-0.4320189356803894,0.3412798047065735,-0.37892916798591614,-0.5467125773429871,0.09449157863855362,-0.353727251291275,-0.02925340086221695,-0.054631996899843216,0.04587278142571449,0.0955035537481308,1.2151261568069458,0.2635113596916199,-0.02013547159731388,-0.0013657143572345376,-0.08280229568481445
ACC-01781,12.339295865674435,23,2,0.176,0,0,0.568,2.7,2,0,5,25,0.08333333333333333,0.2828,1,0.75,1,0,0,0,0.377458781003952,4b7616b2,0.17370902001857758,-0.07075250893831253,-0.03744767606258392,0.03344293311238289,-0.45560479164123535,0.2841061055660248,-0.017495572566986084,0.018532520160079002,0.06780485808849335,-0.4048274755477905,-0.019167417660355568,-0.07342995703220367,0.1400870680809021,-0.12709778547286987,-0.35164546966552734,0.16421252489089966,-0.017453311011195183,-0.001743456581607461,-0.10095028579235077
ACC-03623,12.623140184369177,48,4,0.576,1,1,0.671,9.0,2,1,5,25,0.08163265306122448,0.4828,4,0.65,1,0,1,1,0.9210516810417175,4b7616b2,-0.03215218707919121,-0.012108969502151012,0.0076958718709647655,-0.3354696035385132,0.3971062898635864,-0.34601646661758423,0.042678091675043106,0.5873174071311951,0.2946164309978485,0.4613296091556549,-0.0851876512169838,-0.04683765769004822,0.08847164362668991,-0.010251171886920929,0.9017181992530823,-0.20102466642856598,-0.021464327350258827,-0.0021527258213609457,0.47308167815208435
ACC-03978,10.589131655274922,17,5,0.082,1,0,0.493,11.5,1,1,5,25,0.2777777777777778,0.37460000000000004,2,0.6,1,0,1,1,0.9455928802490234,4b7616b2,-0.04103437066078186,0.15029336512088776,-0.028807172551751137,0.03597474470734596,0.3674129247665405,0.3531392216682434,-0.1910441815853119,1.4405934810638428,-0.08391311019659042,0.5473353266716003,-0.09767114371061325,-0.022451892495155334,-0.016204800456762314,0.0854182243347168,-0.22206109762191772,-0.20394204556941986,-0.031422924250364304,-0.003170598763972521,0.5215025544166565
ACC-02179,14.47680632525722,84,2,0.234,0,1,0.816,4.2,0,1,5,27,0.023529411764705882,0.3002,2,0.6,1,1,0,1,0.8136204481124878,4b7616b2,1.3266537189483643,-0.07603339850902557,-0.09213925153017044,-0.015400281175971031,-0.2925838828086853,-0.3472781479358673,0.29878297448158264,0.7398476004600525,-0.26536521315574646,0.7742910981178284,-0.07326336205005646,-0.1977699100971222,-0.17306727170944214,0.07607805728912354,-0.2662188410758972,-0.14712683856487274,-0.032291229814291,0.021869655698537827,-0.08064914494752884
ACC-03851,11.07443600653965,38,1,0.226,1,0,0.879,2.7,0,0,5,28,0.02564102564102564,0.25780000000000003,1,0.55,1,0,0,0,0.34444764256477356,4b7616b2,-0.16237598657608032,-0.061596475541591644,0.02565721981227398,-0.041278690099716187,0.5030998587608337,0.20400241017341614,0.44965896010398865,-0.047671426087617874,-0.47559213638305664,-0.2978943884372711,-0.028725728392601013,-0.252057820558548,-0.25215551257133484,0.013037601485848427,-0.3445436954498291,-0.07274521887302399,-0.013755623251199722,-0.0018106130883097649,-0.08216071873903275
ACC-00501,10.064798252418377,79,3,0.421,1,1,0.629,1.5,1,1,5,29,0.0375,0.3963,1,0.6,1,0,1,1,0.3992598056793213,4b7616b2,-0.005961723159998655,-0.15978047251701355,-0.019673842936754227,-0.13229867815971375,0.6073241233825684,-0.4540850520133972,0.00023113819770514965,-0.3852280378341675,-0.2691441476345062,0.518304705619812,0.009248180314898491,-0.33310121297836304,-0.06518848985433578,0.044995635747909546,-0.37730130553245544,-0.21637581288814545,-0.0814027339220047,-0.001828657346777618,0.6173444390296936
ACC-04239,12.80929785378815,51,7,0.389,1,1,0.624,5.7,1,1,5,30,0.1346153846153846,0.5467000000000001,2,0.8,1,0,1,1,0.8549343347549438,4b7616b2,0.13287469744682312,-0.12810854613780975,0.049318067729473114,-0.19027076661586761,0.44286540150642395,-0.38556748628616333,0.059201862663030624,0.7378528118133545,-0.14682959020137787,0.5804761648178101,-0.1332072615623474,-0.3635745048522949,-0.12475529313087463,0.14864866435527802,-0.14783592522144318,0.375029057264328,-0.030520707368850708,-0.0025184364058077335,0.6053870916366577
ACC-04944,12.514296042962041,67,2,0.567,0,1,0.512,0.7,1,1,5,30,0.029411764705882353,0.4001,2,0.55,1,0,0,0,0.13371425867080688,4b7616b2,0.2049330323934555,-0.10605907440185547,-0.09543880820274353,-0.027269694954156876,-0.3782028555870056,-0.585739016532898,-0.29462185502052307,-0.39132940769195557,-0.11351058632135391,0.741993248462677,-0.0669674500823021,-0.321551114320755,-0.08275958895683289,-0.0037222448736429214,-0.3208707273006439,-0.16876037418842316,-0.05881994590163231,-0.002407595282420516,-0.09277750551700592
ACC-03019,11.74086549476798,33,3,0.286,0,1,0.642,9.2,3,0,5,31,0.08823529411764706,0.3558,2,0.75,1,0,0,1,0.5806968808174133,4b7616b2,0.052493251860141754,7.486168760806322e-05,-0.011257615871727467,0.11390639841556549,-0.43730202317237854,-0.44457176327705383,-0.053209107369184494,1.1103278398513794,0.4416249990463257,-0.2980208396911621,-0.06984870880842209,-0.35748279094696045,0.010968854650855064,0.13322049379348755,-0.20302841067314148,0.16884827613830566,-0.01798131875693798,-0.0021358695812523365,-0.10636410862207413
ACC-03555,11.875490030985144,96,1,0.155,0,1,0.352,0.4,0,0,5,31,0.010309278350515464,0.2365,4,0.75,1,0,0,0,0.14793406426906586,4b7616b2,-0.16515707969665527,0.08199412375688553,0.08601895719766617,0.27052202820777893,-0.42558327317237854,-0.5220922827720642,-0.7025558352470398,-0.4903169572353363,-0.3292272984981537,-0.31720253825187683,-0.07955600321292877,-0.13691404461860657,-0.07396639138460159,-0.37514644861221313,1.1766515970230103,0.04743820056319237,-0.011921307072043419,-0.0022992496378719807,-0.07695480436086655
ACC-03662,14.508658238524095,55,4,0.092,1,1,0.698,7.6,0,1,5,31,0.07142857142857142,0.3376,1,0.55,1,1,1,0,0.8595994710922241,4b7616b2,1.070826768875122,-0.12767311930656433,-0.02825274132192135,0.041585296392440796,0.3208116888999939,-0.37142136693000793,0.19721336662769318,0.506321370601654,-0.4105241000652313,0.5294502973556519,-0.10341991484165192,-0.25698450207710266,0.05608730763196945,0.01653800532221794,-0.2724006772041321,-0.11603611707687378,-0.02228083834052086,0.028226416558027267,0.4585278332233429
ACC-02750,11.719134432217524,29,5,0.26,0,0,0.725,0.5,1,1,5,32,0.16666666666666666,0.42800000000000005,2,0.6,1,0,0,0,0.3389753997325897,4b7616b2,0.10255516320466995,-0.017314935103058815,-0.015989849343895912,0.06535716354846954,-0.46489909291267395,0.420403391122818,0.08898207545280457,-0.4786996841430664,-0.09446873515844345,0.5854079723358154,-0.11667199432849884,-0.47825491428375244,-0.0640723779797554,0.0994747206568718,-0.30515533685684204,-0.13851995766162872,-0.052895862609148026,-0.00165627954993397,-0.09681694209575653
ACC-02512,10.874285408908944,36,4,0.375,1,1,0.972,2.5,1,1,5,34,0.10810810810810811,0.4225,0,0.8,1,0,1,1,0.7593607306480408,4b7616b2,-0.1431778073310852,0.06822417676448822,-0.02052931673824787,-0.05777786299586296,0.4861674904823303,-0.3352132737636566,0.7243812084197998,-0.18979886174201965,-0.18312881886959076,0.5103303790092468,0.0009918996365740895,-0.45501813292503357,-0.036830347031354904,0.15989133715629578,-0.3483511209487915,0.16520771384239197,-0.06663607060909271,-0.0012759407982230186,0.5763495564460754
ACC-01740,10.709985739582528,57,5,0.551,1,1,0.709,7.9,3,0,5,35,0.08620689655172414,0.5153,1,0.55,1,0,0,1,0.7385881543159485,4b7616b2,0.007463633082807064,-0.04898597300052643,0.005193464923650026,0.03901943564414978,0.6169211268424988,-0.3691257834434509,0.17113637924194336,0.699712872505188,0.5513168573379517,-0.20533810555934906,-0.01768939010798931,-0.22667984664440155,0.09969598054885864,0.02620302326977253,-0.4114767611026764,-0.08325327932834625,-0.010759626515209675,-0.0015575997531414032,-0.09852518141269684
ACC-04128,12.915341667991576,40,3,0.617,0,0,0.802,0.7,2,0,5,37,0.07317073170731707,0.45509999999999995,1,0.5,1,0,0,0,0.40063372254371643,4b7616b2,0.2131921499967575,-0.03883642703294754,-0.006807978264987469,-0.013901051133871078,-0.4117130935192108,0.34817564487457275,0.5367311835289001,-0.2681950032711029,0.06055457144975662,-0.29912298917770386,-0.02503340318799019,-0.476944237947464,0.05411072075366974,0.06196494400501251,-0.31504592299461365,-0.0007987255230545998,-0.02751515991985798,-0.0007716974942013621,-0.08824130892753601
ACC-04284,11.522885696764481,56,6,0.27,0,1,0.485,2.4,2,1,5,38,0.10526315789473684,0.471,3,0.75,1,0,0,0,0.5229137539863586,4b7616b2,0.024122266098856926,-0.03304996341466904,-0.01770610734820366,0.08474569022655487,-0.37856000661849976,-0.4231761395931244,-0.35155391693115234,-0.11321665346622467,0.08228719979524612,0.7756422162055969,-0.07964484393596649,-0.3480110764503479,-0.09016694128513336,0.037256281822919846,0.5753220319747925,0.165498286485672,-0.029079411178827286,-0.0022329159546643496,-0.08212823420763016
ACC-00381,12.49949197838354,53,2,0.168,1,0,0.403,1.0,1,1,5,40,0.037037037037037035,0.2804,4,0.75,1,0,1,1,0.8905964493751526,4b7616b2,0.11701126396656036,-0.16606847941875458,-0.059814661741256714,0.22100618481636047,0.4194983243942261,0.29496222734451294,-0.43589240312576294,-0.20792321860790253,-0.1745603233575821,0.6523615717887878,-0.1253330111503601,-0.337938129901886,-0.023657161742448807,-0.0588073804974556,1.0759633779525757,0.24953526258468628,-0.025526918470859528,-0.0027655488811433315,0.38942429423332214
